evaluation_id,order_id,rating,content,evaluation_time
79534,43647,1,菜品怪味，分量少，让我很不满。,2025-01-28 22:29:25
79535,43648,5,送餐员热心，服务真的超级棒。,2025-01-29 06:29:32
79536,43649,5,送餐员热心，服务真的赞。,2025-01-28 21:29:43
79537,43650,4,,2025-01-30 00:29:59
79538,43651,4,包装环保，餐具齐全，细节很用心。,2025-01-29 02:00:14
79539,43652,4,,2025-01-30 03:00:57
79540,43653,5,,2025-01-30 15:01:01
79541,43654,5,包装严密，餐具实用，细节无可挑剔。,2025-01-30 02:01:34
79542,43658,5,包装环保，餐具实用，细节专业水准。,2025-01-29 17:03:58
79543,43659,5,,2025-01-29 15:05:19
79544,43660,4,,2025-01-30 05:06:14
79545,43662,5,,2025-01-29 12:06:36
79546,43663,5,配送快速，服务态度友好，体验很棒。,2025-01-30 04:08:02
79547,43664,5,,2025-01-29 14:09:42
79548,43665,4,,2025-01-30 16:09:45
79549,43666,4,太让人陶醉了，超乎想象！,2025-01-29 20:10:43
79550,43667,5,,2025-01-30 11:11:58
79551,43668,3,,2025-01-30 01:12:24
79552,43669,4,,2025-01-30 02:13:12
79553,43670,5,,2025-01-29 14:13:49
79554,43671,4,送餐员热心，服务真的值得表扬。,2025-01-28 22:14:39
79555,43673,5,太好吃了，完全超预期！,2025-01-29 02:18:06
79556,43674,4,,2025-01-30 00:18:06
79557,43675,5,,2025-01-30 01:19:10
79558,43676,5,第一次尝试，超乎想象，会继续支持。,2025-01-29 12:19:56
79559,43678,4,配送无延误，服务态度友好，体验愉快。,2025-01-30 15:20:34
79560,43679,4,整体体验值得点赞，特别无可挑剔！,2025-01-29 22:20:59
79561,43680,5,食材新鲜，口感细腻，味道真的特别好吃！,2025-01-28 23:21:55
79562,43683,4,,2025-01-30 07:23:28
79563,43684,5,,2025-01-29 20:23:44
79564,43685,5,,2025-01-29 16:23:54
79565,43686,2,餐具脏，不合格，真的很失望。,2025-01-30 00:24:48
79566,43687,4,菜品鲜美，恰到好处，我非常惊喜！,2025-01-30 09:26:12
79567,43688,5,太惊艳了，意外地好！,2025-01-29 01:26:46
79568,43689,4,餐厅环境安静，用餐氛围不错。,2025-01-29 11:28:46
79569,43691,5,食材充满活力，层次丰富，味道真的一流！,2025-01-29 07:29:01
79570,43692,5,,2025-01-29 12:29:29
79571,43693,5,配送无延误，服务态度热情，体验完美。,2025-01-28 20:30:38
79572,43694,5,,2025-01-28 23:31:26
79573,43696,5,整体体验值得点赞，特别推荐！,2025-01-29 14:33:16
79574,43697,4,,2025-01-30 06:33:16
79575,43698,5,整体体验完美，特别值得！,2025-01-29 18:35:55
79576,43699,5,整体体验值得点赞，特别推荐！,2025-01-29 09:36:00
79577,43700,5,菜品绝佳，恰到好处，我非常满意！,2025-01-28 20:36:51
79578,43704,5,整体体验非常棒，特别满意！,2025-01-29 07:40:38
79579,43706,5,,2025-01-29 06:41:37
79580,43708,4,菜品入味，令人满意，我非常满足！,2025-01-29 16:43:24
79581,43709,5,,2025-01-29 20:44:01
79582,43710,4,,2025-01-29 12:44:54
79583,43711,5,食材充满活力，口感细腻，味道真的惊艳！,2025-01-29 05:45:04
79584,43712,2,,2025-01-28 20:45:23
79585,43713,4,价格亲民，物超所值，性价比超高！,2025-01-29 18:46:10
79586,43715,4,,2025-01-29 13:47:34
79587,43717,3,味道怪味，完全差太多。,2025-01-29 19:50:09
79588,43719,4,,2025-01-29 12:50:42
79589,43722,4,菜品绝佳，令人满意，我非常喜欢！,2025-01-29 12:52:36
79590,43724,5,,2025-01-30 08:53:22
79591,43725,5,,2025-01-30 07:54:26
79592,43726,5,菜品入味，适中，我非常开心！,2025-01-29 21:54:31
79593,43727,4,价格超值，很值得，性价比超高！,2025-01-29 16:55:30
79594,43728,4,,2025-01-30 00:56:28
79595,43730,5,包装整洁，餐具干净，细节专业水准。,2025-01-30 06:57:27
79596,43732,1,食材发酸，太软，味道怪怪的。,2025-01-30 13:58:30
79597,43733,5,配送提前送达，服务态度友好，体验完美。,2025-01-29 05:59:28
79598,43736,5,,2025-01-29 16:00:26
79599,43737,4,餐厅环境舒适，用餐氛围不错。,2025-01-29 20:00:39
79600,43738,4,送餐员专业，服务真的值得表扬。,2025-01-29 12:00:52
79601,43740,4,,2025-01-29 03:01:29
79602,43741,4,包装整洁，餐具贴心，细节很用心。,2025-01-30 11:02:20
79603,43742,5,,2025-01-30 01:02:51
79604,43745,4,菜品可口，令人满意，我非常开心！,2025-01-30 03:03:53
79605,43746,3,,2025-01-29 16:04:12
79606,43747,4,,2025-01-29 03:04:24
79607,43748,5,,2025-01-30 00:04:49
79608,43749,1,本来期望很高，结果与描述不符。,2025-01-29 19:04:51
79609,43751,5,价格划算，超满意，性价比超高！,2025-01-30 04:07:25
79610,43752,5,,2025-01-30 16:07:47
79611,43753,5,包装整洁，餐具实用，细节无可挑剔。,2025-01-30 03:08:27
79612,43754,4,第一次尝试，超乎想象，会再次购买。,2025-01-29 21:08:46
79613,43757,4,,2025-01-30 03:09:59
79614,43758,4,,2025-01-30 07:10:16
79615,43759,4,,2025-01-30 08:10:18
79616,43760,4,整体体验五星好评，特别满意！,2025-01-30 02:10:52
79617,43763,5,,2025-01-30 15:13:35
79618,43764,4,送餐员亲切，服务真的值得表扬。,2025-01-30 00:13:41
79619,43765,4,,2025-01-29 11:13:41
79620,43766,5,太美味了，完全超预期！,2025-01-30 10:14:03
79621,43767,4,配送无延误，服务态度周到，体验完美。,2025-01-28 22:14:37
79622,43768,5,太让人陶醉了，意外地好！,2025-01-30 16:14:58
79623,43770,5,,2025-01-29 17:15:47
79624,43771,4,餐厅环境舒适，用餐氛围不错。,2025-01-29 21:15:50
79625,43773,4,餐厅环境舒适，用餐氛围让人放松。,2025-01-29 12:16:44
79626,43775,5,,2025-01-29 02:17:37
79627,43777,4,,2025-01-30 02:17:56
79628,43778,5,,2025-01-30 08:18:10
79629,43779,5,菜品惊艳，适中，我非常喜欢！,2025-01-28 19:18:30
79630,43781,4,,2025-01-30 02:20:38
79631,43782,5,,2025-01-29 07:21:49
79632,43784,4,食材新鲜，入口即化，味道真的惊艳！,2025-01-29 12:22:00
79633,43785,5,价格划算，很值得，性价比超高！,2025-01-28 20:22:07
79634,43786,4,,2025-01-28 23:22:40
79635,43787,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-29 10:22:56
79636,43788,2,,2025-01-29 11:23:19
79637,43791,5,菜品惊艳，分量十足，我非常惊喜！,2025-01-30 09:24:32
79638,43792,4,配送提前送达，服务态度专业，体验很棒。,2025-01-30 14:24:37
79639,43793,4,,2025-01-29 04:25:12
79640,43795,2,配送耽误用餐，服务差，体验不推荐。,2025-01-29 06:26:27
79641,43796,5,第一次尝试，意外的惊喜，会常点。,2025-01-29 23:26:45
79642,43797,5,菜品惊艳，恰到好处，我非常喜欢！,2025-01-29 06:27:43
79643,43800,4,食材充满活力，有嚼劲，味道真的赞不绝口！,2025-01-29 13:29:36
79644,43801,4,整体体验值得点赞，特别无可挑剔！,2025-01-29 06:29:48
79645,43802,5,餐厅环境温馨，用餐氛围有格调。,2025-01-28 20:30:41
79646,43803,4,太好吃了，超乎想象！,2025-01-29 18:31:48
79647,43806,5,第一次尝试，意外的惊喜，会再次购买。,2025-01-29 09:32:19
79648,43807,5,餐厅环境整洁，用餐氛围让人放松。,2025-01-28 20:33:03
79649,43808,4,整体体验特别好，特别无可挑剔！,2025-01-29 09:33:05
79650,43809,5,食材健康，入口即化，味道真的惊艳！,2025-01-29 14:33:25
79651,43811,4,,2025-01-29 01:33:57
79652,43813,4,,2025-01-29 14:35:09
79653,43815,4,,2025-01-30 04:36:13
79654,43816,5,,2025-01-29 04:37:07
79655,43817,5,,2025-01-30 15:38:20
79656,43818,5,价格便宜实惠，超满意，性价比超高！,2025-01-28 20:38:42
79657,43819,5,包装严密，餐具实用，细节细节到位。,2025-01-29 11:38:58
79658,43820,4,价格超值，超高性价比，性价比超高！,2025-01-30 04:40:01
79659,43821,5,食材充满活力，入口即化，味道真的一流！,2025-01-29 14:40:09
79660,43822,4,配送准时，服务态度友好，体验无可挑剔。,2025-01-30 15:41:32
79661,43824,5,菜品丰富，恰到好处，我非常满意！,2025-01-29 15:42:30
79662,43825,4,,2025-01-29 12:42:36
79663,43827,5,,2025-01-29 21:44:15
79664,43828,5,,2025-01-30 02:44:22
79665,43830,5,,2025-01-30 01:44:30
79666,43831,5,,2025-01-29 03:44:43
79667,43832,4,送餐员礼貌，服务真的很贴心。,2025-01-28 20:45:44
79668,43835,4,送餐员礼貌，服务真的一级棒。,2025-01-29 23:46:08
79669,43837,5,送餐员特别友好，服务真的一级棒。,2025-01-30 14:46:46
79670,43840,5,菜品香浓，适中，我非常满意！,2025-01-30 07:51:12
79671,43841,4,第一次尝试，超乎想象，会再来光顾。,2025-01-28 21:51:18
79672,43843,4,菜品丰富，非常足，我非常满足！,2025-01-28 19:51:52
79673,43845,3,,2025-01-30 11:52:19
79674,43846,5,包装整洁，餐具贴心，细节专业水准。,2025-01-29 07:52:28
79675,43847,2,,2025-01-30 04:53:35
79676,43848,5,价格超值，超高性价比，性价比超高！,2025-01-30 05:53:56
79677,43849,4,价格亲民，物超所值，性价比超高！,2025-01-29 19:54:58
79678,43850,4,,2025-01-29 12:55:09
79679,43852,4,,2025-01-29 10:56:55
79680,43853,4,,2025-01-29 20:57:22
79681,43855,4,,2025-01-30 04:58:07
79682,43857,4,,2025-01-30 11:58:38
79683,43858,4,,2025-01-29 03:58:48
79684,43859,4,菜品香浓，恰到好处，我非常满意！,2025-01-29 12:58:51
79685,43861,5,配送提前送达，服务态度热情，体验完美。,2025-01-29 09:02:07
79686,43864,5,,2025-01-29 09:04:03
79687,43867,5,,2025-01-30 01:06:56
79688,43869,4,第一次尝试，让我惊讶，会推荐给朋友。,2025-01-29 06:07:29
79689,43870,1,价格溢价严重，不值得，不会不再考虑。,2025-01-29 05:07:50
79690,43871,5,送餐员礼貌，服务真的一级棒。,2025-01-29 14:09:16
79691,43872,5,菜品香浓，恰到好处，我非常喜欢！,2025-01-29 11:10:33
79692,43873,5,,2025-01-29 18:11:09
79693,43874,4,,2025-01-29 12:11:18
79694,43875,4,送餐员专业，服务真的很贴心。,2025-01-29 09:11:18
79695,43876,5,价格便宜实惠，超高性价比，性价比超高！,2025-01-29 15:11:50
79696,43878,1,,2025-01-29 07:14:09
79697,43879,5,价格亲民，很值得，性价比超高！,2025-01-30 15:14:25
79698,43880,4,餐厅环境温馨，用餐氛围温暖。,2025-01-30 12:14:55
79699,43882,4,,2025-01-29 18:16:21
79700,43883,4,,2025-01-30 11:16:25
79701,43884,5,,2025-01-30 05:16:56
79702,43885,4,,2025-01-28 22:17:07
79703,43886,4,食材新鲜，入口即化，味道真的一流！,2025-01-29 04:17:57
79704,43887,4,餐厅环境有氛围，用餐氛围不错。,2025-01-30 08:18:49
79705,43888,5,太好吃了，超乎想象！,2025-01-29 05:19:07
79706,43891,4,配送准时，服务态度热情，体验很棒。,2025-01-30 08:20:00
79707,43892,4,,2025-01-29 03:21:35
79708,43893,1,餐具不卫生，不干净，真的很失望。,2025-01-29 22:22:21
79709,43894,5,包装精美，餐具卫生，细节很用心。,2025-01-29 08:24:01
79710,43895,4,菜品入味，分量十足，我非常喜欢！,2025-01-30 04:25:22
79711,43896,4,,2025-01-30 00:25:24
79712,43898,5,,2025-01-30 17:27:14
79713,43900,4,,2025-01-30 15:28:15
79714,43903,5,太好吃了，意外地好！,2025-01-30 07:30:21
79715,43905,4,整体体验值得点赞，特别无可挑剔！,2025-01-30 17:31:41
79716,43906,5,,2025-01-29 22:31:59
79717,43907,4,,2025-01-30 16:32:42
79718,43908,5,,2025-01-30 17:33:21
79719,43909,4,,2025-01-30 16:33:26
79720,43910,5,餐厅环境整洁，用餐氛围特别棒。,2025-01-30 12:33:39
79721,43912,4,,2025-01-29 15:36:50
79722,43913,5,整体体验完美，特别值得！,2025-01-29 21:38:12
79723,43915,4,,2025-01-29 15:40:54
79724,43917,4,,2025-01-29 18:42:13
79725,43918,4,菜品丰富，令人满意，我非常满意！,2025-01-29 01:42:50
79726,43919,4,,2025-01-29 05:42:59
79727,43920,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-30 02:44:35
79728,43922,5,,2025-01-30 00:45:45
79729,43925,4,整体体验非常棒，特别满意度爆表！,2025-01-28 20:48:17
79730,43926,4,包装严密，餐具干净，细节细节到位。,2025-01-29 11:48:22
79731,43927,4,食材色香俱佳，入口即化，味道真的惊艳！,2025-01-29 22:48:57
79732,43928,5,太让人陶醉了，很惊喜！,2025-01-30 08:49:32
79733,43929,5,,2025-01-29 05:50:15
79734,43931,4,整体体验非常棒，特别满意度爆表！,2025-01-30 06:50:37
79735,43933,5,包装严密，餐具实用，细节很用心。,2025-01-28 21:53:12
79736,43934,5,,2025-01-30 17:53:21
79737,43935,2,餐具不卫生，不合格，真的很失望。,2025-01-30 01:53:21
79738,43936,5,,2025-01-29 08:53:23
79739,43937,1,等待时间漫长，耽误用餐，不太满意。,2025-01-29 19:53:42
79740,43938,4,菜品绝佳，分量十足，我非常惊喜！,2025-01-30 03:53:56
79741,43939,4,价格合理，物超所值，性价比超高！,2025-01-30 10:54:21
79742,43940,5,,2025-01-28 20:55:03
79743,43941,5,,2025-01-30 03:55:04
79744,43943,4,,2025-01-29 06:56:36
79745,43945,5,太好吃了，出乎意料！,2025-01-29 02:59:48
79746,43946,5,,2025-01-28 20:59:50
79747,43948,4,餐厅环境整洁，用餐氛围不错。,2025-01-30 06:00:40
79748,43949,5,菜品入味，分量十足，我非常开心！,2025-01-29 15:00:54
79749,43950,4,,2025-01-30 16:00:57
79750,43951,5,,2025-01-29 14:01:17
79751,43952,5,配送提前送达，服务态度周到，体验很棒。,2025-01-29 00:02:02
79752,43955,4,,2025-01-29 10:03:02
79753,43956,4,,2025-01-29 06:03:32
79754,43957,4,,2025-01-29 02:04:45
79755,43960,5,,2025-01-30 20:05:39
79756,43964,4,餐厅环境有氛围，用餐氛围特别棒。,2025-01-30 02:07:32
79757,43965,4,,2025-01-29 00:07:41
79758,43966,4,,2025-01-29 20:08:04
79759,43967,5,,2025-01-29 11:08:16
79760,43968,5,包装环保，餐具卫生，细节很用心。,2025-01-28 22:08:35
79761,43970,5,价格超值，很值得，性价比超高！,2025-01-29 10:08:53
79762,43971,5,送餐员专业，服务真的值得表扬。,2025-01-29 09:08:54
79763,43972,4,包装整洁，餐具实用，细节令人感动。,2025-01-29 19:09:08
79764,43973,1,,2025-01-29 22:09:10
79765,43976,5,太让人陶醉了，出乎意料！,2025-01-29 11:09:48
79766,43977,5,食材充满活力，入口即化，味道真的让人回味！,2025-01-30 16:10:01
79767,43978,4,太美味了，意外地好！,2025-01-30 03:10:13
79768,43979,5,价格便宜实惠，物超所值，性价比超高！,2025-01-29 20:11:25
79769,43981,5,,2025-01-29 19:11:49
79770,43982,5,,2025-01-30 17:11:51
79771,43983,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-29 05:12:05
79772,43985,5,,2025-01-29 03:12:29
79773,43988,4,,2025-01-29 04:13:39
79774,43989,4,餐厅环境安静，用餐氛围温暖。,2025-01-29 15:14:08
79775,43992,5,太美味了，意外地好！,2025-01-29 16:14:34
79776,43994,1,餐具油渍，不干净，真的很失望。,2025-01-30 17:16:45
79777,43995,4,,2025-01-29 17:17:02
79778,43996,5,,2025-01-29 13:17:17
79779,43997,4,整体体验五星好评，特别推荐！,2025-01-29 19:17:39
79780,43998,4,,2025-01-29 10:17:46
79781,43999,4,餐厅环境安静，用餐氛围有格调。,2025-01-28 21:18:34
79782,44000,5,配送无延误，服务态度友好，体验完美。,2025-01-29 06:18:48
79783,44001,5,包装严密，餐具卫生，细节很用心。,2025-01-30 19:18:56
79784,44003,5,包装严密，餐具干净，细节细节到位。,2025-01-29 08:19:08
79785,44004,4,配送非常快，服务态度友好，体验无可挑剔。,2025-01-29 13:19:15
79786,44006,4,,2025-01-30 18:20:30
79787,44007,4,,2025-01-30 08:20:39
79788,44008,4,太美味了，完全超预期！,2025-01-30 12:21:11
79789,44009,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-30 16:21:47
79790,44011,5,菜品可口，令人满意，我非常满足！,2025-01-29 02:22:01
79791,44013,4,菜品可口，非常足，我非常开心！,2025-01-30 10:22:23
79792,44014,5,菜品丰富，令人满意，我非常开心！,2025-01-30 01:22:41
79793,44015,4,,2025-01-30 01:23:47
79794,44016,3,,2025-01-29 08:23:49
79795,44018,4,餐厅环境温馨，用餐氛围温暖。,2025-01-29 14:23:53
79796,44019,5,第一次尝试，让我惊讶，会推荐给朋友。,2025-01-29 02:23:54
79797,44023,4,,2025-01-29 18:25:29
79798,44024,5,餐厅环境温馨，用餐氛围温暖。,2025-01-30 17:25:35
79799,44025,4,价格合理，超满意，性价比超高！,2025-01-29 09:25:39
79800,44026,4,,2025-01-29 23:25:47
79801,44028,5,,2025-01-30 17:25:58
79802,44029,5,,2025-01-28 22:26:13
79803,44030,5,菜品绝佳，恰到好处，我非常喜欢！,2025-01-29 13:26:26
79804,44031,5,送餐员专业，服务真的超级棒。,2025-01-30 02:26:48
79805,44032,5,食材充满活力，软硬适中，味道真的一流！,2025-01-29 01:26:58
79806,44033,5,配送无延误，服务态度周到，体验超出预期。,2025-01-30 00:26:59
79807,44034,5,,2025-01-30 02:27:08
79808,44036,4,,2025-01-29 13:27:41
79809,44038,5,,2025-01-30 15:28:51
79810,44040,5,食材新鲜，软硬适中，味道真的一流！,2025-01-29 17:29:48
79811,44041,5,,2025-01-30 09:00:40
79812,44042,5,送餐员特别友好，服务真的很贴心。,2025-01-31 11:01:34
79813,44043,5,,2025-01-30 17:01:49
79814,44044,4,餐厅环境安静，用餐氛围温暖。,2025-01-29 15:02:04
79815,44045,5,,2025-01-30 12:02:10
79816,44046,5,配送无延误，服务态度专业，体验很棒。,2025-01-30 06:02:27
79817,44047,4,,2025-01-30 05:03:00
79818,44049,4,,2025-01-30 21:04:10
79819,44050,4,菜品入味，适中，我非常喜欢！,2025-01-30 08:04:48
79820,44051,4,,2025-01-31 10:05:36
79821,44052,4,,2025-01-30 16:05:59
79822,44053,4,,2025-01-29 13:06:47
79823,44054,4,,2025-01-30 07:07:04
79824,44055,4,,2025-01-31 08:07:10
79825,44056,4,整体体验完美，特别推荐！,2025-01-30 08:07:21
79826,44057,2,,2025-01-30 06:08:09
79827,44058,5,配送无延误，服务态度贴心，体验很棒。,2025-01-30 17:08:42
79828,44059,5,,2025-01-31 07:08:58
79829,44060,3,,2025-01-30 21:10:53
79830,44061,5,,2025-01-31 02:10:58
79831,44062,4,食材健康，口感细腻，味道真的赞不绝口！,2025-01-31 05:11:13
79832,44063,4,食材新鲜，口感细腻，味道真的一流！,2025-01-31 09:11:16
79833,44064,5,第一次尝试，值得推荐，会再来光顾。,2025-01-29 18:11:36
79834,44065,5,价格亲民，超高性价比，性价比超高！,2025-01-31 05:11:41
79835,44066,4,,2025-01-31 07:11:52
79836,44069,4,,2025-01-31 09:13:07
79837,44070,5,包装环保，餐具贴心，细节专业水准。,2025-01-31 11:13:19
79838,44071,5,第一次尝试，让我惊讶，会再次购买。,2025-01-29 16:13:39
79839,44072,1,食材不新鲜，糊糊的，味道难吃。,2025-01-30 12:14:06
79840,44073,5,价格划算，物超所值，性价比超高！,2025-01-30 00:14:16
79841,44074,4,,2025-01-31 02:14:16
79842,44075,5,,2025-01-30 00:14:24
79843,44076,5,,2025-01-31 04:14:51
79844,44078,5,,2025-01-30 09:15:17
79845,44079,4,食材充满活力，入口即化，味道真的赞不绝口！,2025-01-30 21:15:32
79846,44080,5,,2025-01-29 18:15:32
79847,44081,4,送餐员亲切，服务真的超级棒。,2025-01-30 17:15:33
79848,44082,4,,2025-01-30 21:15:38
79849,44083,5,,2025-01-30 15:16:05
79850,44084,5,太好吃了，很惊喜！,2025-01-31 02:16:09
79851,44086,3,餐具不卫生，不达标，真的很失望。,2025-01-30 00:16:46
79852,44087,5,,2025-01-31 06:16:54
79853,44088,4,,2025-01-30 20:18:14
79854,44089,5,菜品入味，适中，我非常喜欢！,2025-01-30 23:18:32
79855,44090,5,太香喷喷了，超乎想象！,2025-01-30 17:18:54
79856,44091,5,,2025-01-31 05:20:30
79857,44093,5,,2025-01-30 12:21:17
79858,44094,4,菜品惊艳，分量十足，我非常满足！,2025-01-31 10:21:23
79859,44095,5,配送提前送达，服务态度贴心，体验完美。,2025-01-30 03:22:04
79860,44096,4,,2025-01-30 19:22:21
79861,44097,1,等待时间太久，超慢，不太满意。,2025-01-30 02:22:46
79862,44098,5,,2025-01-30 14:22:55
79863,44099,5,整体体验五星好评，特别满意度爆表！,2025-01-31 06:23:09
79864,44101,4,,2025-01-31 01:24:49
79865,44103,5,食材充满活力，入口即化，味道真的一流！,2025-01-29 21:27:18
79866,44104,4,,2025-01-30 18:27:37
79867,44105,4,,2025-01-30 16:27:53
79868,44106,4,,2025-01-29 13:28:01
79869,44107,5,第一次尝试，值得推荐，会推荐给朋友。,2025-01-30 07:28:10
79870,44108,5,,2025-01-31 07:28:43
79871,44109,5,食材充满活力，软硬适中，味道真的一流！,2025-01-30 03:29:54
79872,44110,5,,2025-01-31 05:30:28
79873,44111,4,,2025-01-30 06:30:35
79874,44113,5,,2025-01-30 02:30:50
79875,44114,5,,2025-01-30 05:31:21
79876,44116,5,,2025-01-31 06:32:40
79877,44118,4,,2025-01-30 04:33:22
79878,44119,4,配送无延误，服务态度贴心，体验很棒。,2025-01-29 13:33:51
79879,44120,5,,2025-01-29 20:34:00
79880,44121,4,,2025-01-30 23:34:29
79881,44122,4,整体体验五星好评，特别推荐！,2025-01-29 19:34:31
79882,44124,5,太美味了，意外地好！,2025-01-30 18:34:45
79883,44125,4,价格亲民，超高性价比，性价比超高！,2025-01-30 19:35:16
79884,44126,5,,2025-01-30 06:35:17
79885,44127,5,,2025-01-31 09:35:20
79886,44128,4,,2025-01-30 15:35:29
79887,44130,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-29 14:35:35
79888,44131,4,,2025-01-30 13:35:55
79889,44132,5,整体体验五星好评，特别满意度爆表！,2025-01-30 10:36:03
79890,44135,4,,2025-01-31 03:36:30
79891,44136,5,包装整洁，餐具卫生，细节很用心。,2025-01-30 18:36:42
79892,44138,4,第一次尝试，值得推荐，会推荐给朋友。,2025-01-30 23:39:59
79893,44139,5,,2025-01-31 03:40:36
79894,44140,5,,2025-01-31 05:41:37
79895,44141,4,价格划算，不亏，性价比超高！,2025-01-31 03:41:50
79896,44142,4,,2025-01-30 15:41:53
79897,44143,5,整体体验值得点赞，特别满意！,2025-01-30 06:42:40
79898,44145,5,,2025-01-29 20:43:32
79899,44148,5,,2025-01-30 23:45:42
79900,44149,5,,2025-01-29 19:45:58
79901,44151,4,,2025-01-30 15:48:20
79902,44152,5,配送快速，服务态度周到，体验无可挑剔。,2025-01-30 06:49:14
79903,44153,5,,2025-01-29 23:49:37
79904,44155,4,,2025-01-29 13:50:41
79905,44158,4,包装环保，餐具贴心，细节细节到位。,2025-01-30 06:51:42
79906,44160,2,,2025-01-31 07:53:07
79907,44161,4,太惊艳了，意外地好！,2025-01-30 05:53:15
79908,44162,4,,2025-01-29 16:53:40
79909,44165,4,,2025-01-30 04:55:12
79910,44166,5,,2025-01-30 09:55:37
79911,44168,4,,2025-01-29 22:59:12
79912,44169,5,整体体验特别好，特别满意度爆表！,2025-01-30 22:00:05
79913,44170,4,价格超值，超满意，性价比超高！,2025-01-31 08:00:07
79914,44173,2,,2025-01-30 07:02:04
79915,44174,5,食材新鲜，口感细腻，味道真的赞不绝口！,2025-01-29 22:02:08
79916,44175,5,太让人陶醉了，完全超预期！,2025-01-31 06:02:21
79917,44176,5,,2025-01-30 23:03:23
79918,44177,5,,2025-01-29 13:03:56
79919,44178,5,,2025-01-31 08:04:58
79920,44179,1,,2025-01-30 10:05:00
79921,44181,1,食材过期，不顺口，味道难吃。,2025-01-30 16:05:57
79922,44182,3,,2025-01-30 14:05:57
79923,44183,5,整体体验完美，特别推荐！,2025-01-31 07:06:34
79924,44184,4,,2025-01-31 04:06:36
79925,44185,5,,2025-01-30 11:08:04
79926,44187,5,包装精美，餐具齐全，细节专业水准。,2025-01-31 07:09:45
79927,44188,4,,2025-01-29 13:09:49
79928,44189,5,,2025-01-30 09:09:54
79929,44192,4,,2025-01-29 18:10:20
79930,44193,4,,2025-01-30 01:10:23
79931,44194,4,价格合理，超高性价比，性价比超高！,2025-01-29 13:10:58
79932,44196,5,,2025-01-29 23:13:07
79933,44200,5,,2025-01-29 18:13:53
79934,44202,5,,2025-01-31 06:14:16
79935,44203,5,餐厅环境舒适，用餐氛围不错。,2025-01-29 14:14:28
79936,44204,1,价格不划算，性价比低，不会不再考虑。,2025-01-30 15:14:40
79937,44206,5,,2025-01-30 19:14:58
79938,44207,4,第一次尝试，意外的惊喜，会再来光顾。,2025-01-30 16:15:22
79939,44208,5,价格便宜实惠，超高性价比，性价比超高！,2025-01-31 08:15:59
79940,44209,4,整体体验完美，特别满意度爆表！,2025-01-31 06:16:13
79941,44214,5,食材充满活力，软硬适中，味道真的惊艳！,2025-01-30 18:18:01
79942,44215,5,,2025-01-30 08:18:44
79943,44216,2,食材不新鲜，太软，味道怪怪的。,2025-01-30 00:19:28
79944,44217,5,,2025-01-29 13:19:48
79945,44221,5,,2025-01-30 02:21:31
79946,44222,4,,2025-01-30 07:21:52
79947,44224,1,配送拖延，不耐烦，体验差强人意。,2025-01-29 18:22:29
79948,44225,5,菜品入味，适中，我非常满足！,2025-01-30 09:23:47
79949,44226,4,,2025-01-31 02:23:51
79950,44227,5,菜品绝佳，令人满意，我非常惊喜！,2025-01-30 19:24:59
79951,44228,5,餐厅环境安静，用餐氛围有格调。,2025-01-31 03:25:03
79952,44230,4,菜品惊艳，令人满意，我非常喜欢！,2025-01-29 18:25:58
79953,44231,5,餐厅环境整洁，用餐氛围不错。,2025-01-29 19:26:33
79954,44232,5,整体体验完美，特别满意！,2025-01-30 05:26:41
79955,44233,4,包装环保，餐具贴心，细节很用心。,2025-01-30 05:27:55
79956,44234,4,,2025-01-30 22:28:03
79957,44235,5,送餐员特别友好，服务真的超级棒。,2025-01-30 09:28:23
79958,44236,4,菜品入味，恰到好处，我非常满足！,2025-01-29 15:28:46
79959,44237,4,,2025-01-31 10:29:07
79960,44239,1,,2025-01-30 16:30:49
79961,44240,4,包装精美，餐具贴心，细节专业水准。,2025-01-29 15:31:29
79962,44241,2,价格太贵，不实惠，不会再也不来了。,2025-01-30 16:32:00
79963,44242,4,价格亲民，不亏，性价比超高！,2025-01-30 20:33:53
79964,44244,5,价格亲民，超满意，性价比超高！,2025-01-30 15:34:58
79965,44245,5,,2025-01-31 05:36:01
79966,44246,4,食材充满活力，有嚼劲，味道真的惊艳！,2025-01-30 15:36:31
79967,44247,5,,2025-01-30 01:37:15
79968,44249,5,,2025-01-30 18:38:18
79969,44250,4,,2025-01-30 04:38:22
79970,44252,5,,2025-01-31 02:40:03
79971,44253,5,,2025-01-31 09:40:27
79972,44255,3,服务员冷漠，态度让我恼火。,2025-01-30 04:41:20
79973,44256,4,菜品鲜美，分量十足，我非常喜欢！,2025-01-31 02:42:03
79974,44257,5,包装高端大气，餐具实用，细节很用心。,2025-01-31 09:42:31
79975,44258,4,,2025-01-30 02:42:36
79976,44259,5,食材爽口，层次丰富，味道真的一流！,2025-01-30 18:42:41
79977,44260,4,,2025-01-29 23:42:52
79978,44261,5,,2025-01-30 03:44:13
79979,44262,4,太惊艳了，超乎想象！,2025-01-31 06:44:45
79980,44266,5,,2025-01-30 08:47:58
79981,44267,1,,2025-01-30 09:48:10
79982,44268,4,,2025-01-31 07:48:19
