order_id,user_id,order_time,status,total_amount
34471,130,2025-01-16 12:18:19,已出餐,14.7
34472,302,2025-01-16 12:19:47,已出餐,35.35
34473,19,2025-01-16 12:19:58,已出餐,45.5
34474,290,2025-01-16 12:20:11,已出餐,39.9
34475,290,2025-01-16 12:20:33,已出餐,13.3
34476,580,2025-01-16 12:21:19,已出餐,9.1
34477,932,2025-01-16 12:21:25,已出餐,23.45
34478,716,2025-01-16 12:21:28,已出餐,8.75
34479,786,2025-01-16 12:21:43,已出餐,19.25
34480,682,2025-01-16 12:22:29,已出餐,12.25
34481,1050,2025-01-16 12:22:43,已出餐,23.45
34482,1005,2025-01-16 12:22:50,已出餐,34.3
34483,773,2025-01-16 12:24:08,已出餐,25.2
34484,851,2025-01-16 12:24:12,已出餐,22.4
34485,835,2025-01-16 12:24:54,已出餐,36.75
34486,521,2025-01-16 12:24:57,已出餐,6.3
34487,102,2025-01-16 12:25:31,已出餐,16.45
34488,43,2025-01-16 12:25:43,已出餐,14.7
34489,1009,2025-01-16 12:25:45,已出餐,55.3
34490,516,2025-01-16 12:26:13,已出餐,6.3
34491,652,2025-01-16 12:26:19,已出餐,29.4
34492,611,2025-01-16 12:26:20,已出餐,9.8
34493,1,2025-01-16 12:26:30,已出餐,19.6
34494,369,2025-01-16 12:27:06,已出餐,20.3
34495,743,2025-01-16 12:27:14,已出餐,38.85
34496,409,2025-01-16 12:27:26,已出餐,34.3
34497,914,2025-01-16 12:27:44,已出餐,14.0
34498,44,2025-01-16 12:27:59,已出餐,44.1
34499,776,2025-01-16 12:28:20,已出餐,31.85
34500,447,2025-01-16 12:28:26,已出餐,20.3
34501,1007,2025-01-16 12:29:07,已出餐,16.8
34502,394,2025-01-16 12:29:17,已出餐,21.7
34503,48,2025-01-16 12:29:23,已出餐,14.0
34504,159,2025-01-16 12:29:38,已出餐,23.8
34505,650,2025-01-16 12:29:45,已出餐,32.55
34506,571,2025-01-16 12:31:58,已出餐,38.85
34507,905,2025-01-16 12:32:10,已出餐,6.3
34508,612,2025-01-16 12:32:42,已出餐,44.1
34509,344,2025-01-16 12:32:46,已出餐,10.5
34510,985,2025-01-16 12:32:54,已出餐,19.6
34511,590,2025-01-16 12:33:20,已出餐,27.3
34512,1094,2025-01-16 12:34:10,已出餐,42.35
34513,399,2025-01-16 12:34:55,已出餐,35.0
34514,913,2025-01-16 12:35:24,已出餐,51.45
34515,67,2025-01-16 12:36:31,已出餐,28.35
34516,898,2025-01-16 12:37:51,已出餐,12.25
34517,988,2025-01-16 12:38:01,已出餐,39.55
34518,44,2025-01-16 12:38:31,已出餐,43.4
34519,555,2025-01-16 12:38:53,已出餐,31.5
34520,445,2025-01-16 12:39:28,已出餐,32.2
34521,559,2025-01-16 12:40:03,已出餐,24.5
34522,359,2025-01-16 12:40:13,已出餐,35.7
34523,118,2025-01-16 12:40:22,已出餐,27.3
34524,610,2025-01-16 12:40:30,已出餐,27.3
34525,499,2025-01-16 12:41:17,已出餐,30.8
34526,662,2025-01-16 12:41:37,已出餐,31.5
34527,714,2025-01-16 12:42:23,已出餐,9.8
34528,481,2025-01-16 12:42:45,已出餐,12.6
34529,265,2025-01-16 12:43:10,已出餐,11.2
34530,980,2025-01-16 12:43:45,已出餐,44.8
34531,806,2025-01-16 12:44:06,已出餐,19.25
34532,1088,2025-01-16 12:44:07,已出餐,47.25
34533,821,2025-01-16 12:44:19,已出餐,26.25
34534,843,2025-01-16 12:45:04,已出餐,30.1
34535,648,2025-01-16 12:45:16,已出餐,36.75
34536,714,2025-01-16 12:45:35,已出餐,15.4
34537,523,2025-01-16 12:45:36,已出餐,15.75
34538,471,2025-01-16 12:45:50,已出餐,13.3
34539,788,2025-01-16 12:46:08,已出餐,16.8
34540,327,2025-01-16 12:46:26,已出餐,30.8
34541,370,2025-01-16 12:47:11,已出餐,29.4
34542,869,2025-01-16 12:47:22,已出餐,17.5
34543,1034,2025-01-16 12:48:23,已出餐,39.2
34544,364,2025-01-16 12:48:43,已出餐,18.9
34545,917,2025-01-16 12:49:06,已出餐,23.45
34546,191,2025-01-16 12:49:28,已出餐,12.25
34547,402,2025-01-16 12:49:34,已出餐,32.2
34548,340,2025-01-16 12:50:07,已出餐,51.8
34549,492,2025-01-16 12:50:22,已出餐,6.3
34550,338,2025-01-16 12:50:31,已出餐,10.5
34551,216,2025-01-16 12:52:45,已出餐,47.95
34552,66,2025-01-16 12:53:02,已出餐,30.8
34553,779,2025-01-16 12:53:09,已出餐,35.0
34554,397,2025-01-16 12:53:30,已出餐,37.45
34555,748,2025-01-16 12:55:00,已出餐,32.55
34556,348,2025-01-16 12:55:52,已出餐,30.8
34557,596,2025-01-16 12:55:53,已出餐,20.3
34558,834,2025-01-16 12:58:28,已出餐,23.1
34559,182,2025-01-16 12:58:36,已出餐,41.3
34560,606,2025-01-16 12:58:50,已出餐,23.45
34561,287,2025-01-16 13:00:02,已出餐,19.25
34562,714,2025-01-16 13:00:07,已出餐,33.6
34563,509,2025-01-16 13:00:36,已出餐,28.0
34564,405,2025-01-16 13:01:00,已出餐,18.9
34565,494,2025-01-16 13:01:20,已出餐,37.8
34566,158,2025-01-16 13:01:47,已出餐,31.5
34567,405,2025-01-16 13:01:59,已出餐,28.0
34568,451,2025-01-16 13:02:06,已出餐,27.3
34569,1041,2025-01-16 13:02:08,已出餐,34.3
34570,549,2025-01-16 13:02:08,已出餐,9.8
34571,724,2025-01-16 13:02:12,已出餐,38.85
34572,874,2025-01-16 13:02:26,已出餐,14.7
34573,1094,2025-01-16 13:02:30,已出餐,37.1
34574,647,2025-01-16 13:03:19,已出餐,30.1
34575,1056,2025-01-16 13:03:27,已出餐,40.25
34576,35,2025-01-16 13:03:31,已出餐,44.45
34577,308,2025-01-16 13:03:51,已出餐,10.5
34578,332,2025-01-16 13:03:55,已出餐,11.2
34579,739,2025-01-16 13:04:21,已出餐,27.3
34580,497,2025-01-16 13:04:24,已出餐,35.35
34581,268,2025-01-16 13:04:31,已出餐,13.3
34582,947,2025-01-16 13:04:48,已出餐,31.5
34583,631,2025-01-16 13:04:57,已出餐,28.0
34584,314,2025-01-16 13:05:15,已出餐,34.65
34585,776,2025-01-16 13:05:23,已出餐,32.55
34586,736,2025-01-16 13:05:31,已出餐,29.4
34587,253,2025-01-16 13:05:42,已出餐,35.7
34588,154,2025-01-16 13:05:49,已出餐,42.35
34589,13,2025-01-16 13:05:55,已出餐,26.25
34590,703,2025-01-16 13:05:56,已出餐,12.6
34591,173,2025-01-16 13:05:56,已出餐,10.5
34592,956,2025-01-16 13:06:04,已出餐,54.25
34593,961,2025-01-16 13:06:14,已出餐,7.0
34594,838,2025-01-16 13:06:17,已出餐,7.0
34595,205,2025-01-16 13:06:30,已出餐,25.55
34596,712,2025-01-16 13:06:47,已出餐,35.35
34597,745,2025-01-16 13:06:56,已出餐,39.55
34598,487,2025-01-16 13:07:16,已出餐,36.75
34599,199,2025-01-16 13:07:23,已出餐,35.7
34600,635,2025-01-16 13:07:48,已出餐,36.05
34601,379,2025-01-16 13:08:16,已出餐,14.7
34602,1088,2025-01-16 13:08:34,已出餐,14.7
34603,1003,2025-01-16 13:09:00,已出餐,37.8
34604,649,2025-01-16 13:09:03,已出餐,12.25
34605,234,2025-01-16 13:09:04,已出餐,40.95
34606,326,2025-01-16 13:09:27,已出餐,21.0
34607,925,2025-01-16 13:09:30,已出餐,28.0
34608,346,2025-01-16 13:10:08,已出餐,36.75
34609,55,2025-01-16 13:10:12,已出餐,31.85
34610,337,2025-01-16 13:10:19,已出餐,36.75
34611,420,2025-01-16 13:10:31,已出餐,45.5
34612,1087,2025-01-16 13:10:37,已出餐,19.25
34613,877,2025-01-16 13:10:48,已出餐,12.25
34614,20,2025-01-16 13:11:23,已出餐,21.0
34615,772,2025-01-16 13:11:35,已出餐,28.0
34616,498,2025-01-16 13:11:43,已出餐,23.8
34617,175,2025-01-16 13:11:46,已出餐,18.9
34618,480,2025-01-16 13:11:47,已出餐,41.3
34619,775,2025-01-16 13:12:35,已出餐,19.25
34620,235,2025-01-16 13:12:47,已出餐,17.5
34621,1049,2025-01-16 13:12:55,已出餐,28.0
34622,139,2025-01-16 13:13:03,已出餐,35.7
34623,846,2025-01-16 13:13:14,已出餐,20.3
34624,515,2025-01-16 13:13:19,已出餐,19.25
34625,35,2025-01-16 13:13:33,已出餐,35.35
34626,829,2025-01-16 13:13:43,已出餐,48.3
34627,740,2025-01-16 13:13:48,已出餐,32.9
34628,112,2025-01-16 13:13:59,已出餐,19.95
34629,541,2025-01-16 13:15:17,已出餐,7.0
34630,166,2025-01-16 13:15:27,已出餐,49.35
34631,307,2025-01-16 13:15:57,已出餐,18.2
34632,1035,2025-01-16 13:16:24,已出餐,42.35
34633,956,2025-01-16 13:16:26,已出餐,40.6
34634,572,2025-01-16 13:16:34,已出餐,12.6
34635,1092,2025-01-16 13:16:53,已出餐,26.95
34636,442,2025-01-16 13:16:54,已出餐,11.2
34637,35,2025-01-16 13:16:55,已出餐,16.8
34638,1047,2025-01-16 13:17:36,已出餐,33.25
34639,731,2025-01-16 13:17:41,已出餐,12.25
34640,512,2025-01-16 13:17:58,已出餐,11.2
34641,367,2025-01-16 13:18:44,已出餐,13.3
34642,301,2025-01-16 13:19:01,已出餐,7.7
34643,400,2025-01-16 13:19:24,已出餐,32.55
34644,1097,2025-01-16 13:19:27,已出餐,54.6
34645,985,2025-01-16 13:19:42,已出餐,34.3
34646,531,2025-01-16 13:19:52,已出餐,28.35
34647,803,2025-01-16 13:19:52,已出餐,17.5
34648,220,2025-01-16 13:20:21,已出餐,31.5
34649,893,2025-01-16 13:20:32,已出餐,31.15
34650,502,2025-01-16 13:20:36,已出餐,35.35
34651,932,2025-01-16 13:21:09,已出餐,33.95
34652,951,2025-01-16 13:21:50,已出餐,15.4
34653,861,2025-01-16 13:22:05,已出餐,39.9
34654,350,2025-01-16 13:22:15,已出餐,27.3
34655,267,2025-01-16 13:22:18,已出餐,8.75
34656,283,2025-01-16 13:22:26,已出餐,14.7
34657,613,2025-01-16 13:22:31,已出餐,14.7
34658,18,2025-01-16 13:22:40,已出餐,26.95
34659,450,2025-01-16 13:23:00,已出餐,31.85
34660,1096,2025-01-16 13:23:07,已出餐,37.45
34661,827,2025-01-16 13:23:08,已出餐,14.0
34662,848,2025-01-16 13:23:26,已出餐,12.6
34663,656,2025-01-16 13:23:41,已出餐,26.95
34664,739,2025-01-16 13:23:53,已出餐,8.75
34665,627,2025-01-16 13:24:11,已出餐,20.3
34666,914,2025-01-16 13:24:17,已出餐,30.1
34667,491,2025-01-16 13:24:42,已出餐,13.3
34668,810,2025-01-16 13:24:53,已出餐,10.5
34669,379,2025-01-16 13:25:02,已出餐,33.25
34670,566,2025-01-16 13:25:19,已出餐,13.3
34671,589,2025-01-16 13:25:22,已出餐,26.95
34672,147,2025-01-16 13:25:40,已出餐,7.0
34673,69,2025-01-16 13:25:53,已出餐,26.6
34674,1002,2025-01-16 13:26:03,已出餐,30.45
34675,405,2025-01-16 13:26:11,已出餐,16.8
34676,118,2025-01-16 13:26:18,已出餐,6.3
34677,473,2025-01-16 13:26:57,已出餐,44.8
34678,912,2025-01-16 13:26:58,已出餐,12.6
34679,942,2025-01-16 13:27:00,已出餐,23.8
34680,870,2025-01-16 13:27:10,已出餐,10.5
34681,425,2025-01-16 13:27:10,已出餐,44.1
34682,615,2025-01-16 13:27:57,已出餐,38.5
34683,700,2025-01-16 13:28:13,已出餐,38.5
34684,554,2025-01-16 13:28:21,已出餐,44.8
34685,671,2025-01-16 13:28:24,已出餐,19.25
34686,590,2025-01-16 13:28:44,已出餐,7.7
34687,938,2025-01-16 13:28:53,已出餐,16.8
34688,718,2025-01-16 13:29:00,已出餐,29.75
34689,777,2025-01-16 13:29:07,已出餐,34.3
34690,630,2025-01-16 13:29:08,已出餐,9.8
34691,818,2025-01-16 13:29:14,已出餐,23.1
34692,1099,2025-01-16 13:29:45,已出餐,13.3
34693,839,2025-01-16 13:29:45,已出餐,30.8
34694,900,2025-01-16 13:29:47,已出餐,21.7
34695,884,2025-01-16 13:29:50,已出餐,6.3
34696,617,2025-01-16 17:00:31,已出餐,13.3
34697,433,2025-01-16 17:01:49,已出餐,37.1
34698,315,2025-01-16 17:02:44,已出餐,23.1
34699,276,2025-01-16 17:02:45,已出餐,29.4
34700,434,2025-01-16 17:03:07,已出餐,21.0
34701,241,2025-01-16 17:03:35,已出餐,45.15
34702,1002,2025-01-16 17:04:05,已出餐,23.8
34703,985,2025-01-16 17:04:20,已出餐,39.2
34704,820,2025-01-16 17:04:20,已出餐,20.3
34705,46,2025-01-16 17:06:23,已出餐,24.5
34706,1067,2025-01-16 17:06:45,已出餐,26.95
34707,798,2025-01-16 17:07:20,已出餐,39.55
34708,786,2025-01-16 17:07:25,已出餐,16.8
34709,438,2025-01-16 17:07:59,已出餐,14.7
34710,932,2025-01-16 17:08:36,已出餐,13.3
34711,44,2025-01-16 17:10:02,已出餐,29.75
34712,726,2025-01-16 17:10:24,已出餐,8.75
34713,195,2025-01-16 17:10:43,已出餐,39.55
34714,997,2025-01-16 17:10:57,已出餐,28.0
34715,2,2025-01-16 17:11:20,已出餐,29.4
34716,315,2025-01-16 17:11:55,已出餐,36.75
34717,471,2025-01-16 17:12:02,已出餐,15.75
34718,308,2025-01-16 17:13:45,已出餐,26.6
34719,127,2025-01-16 17:14:34,已出餐,35.0
34720,811,2025-01-16 17:14:54,已出餐,33.95
34721,372,2025-01-16 17:15:31,已出餐,15.75
34722,528,2025-01-16 17:15:33,已出餐,37.8
34723,423,2025-01-16 17:16:20,已出餐,13.3
34724,532,2025-01-16 17:17:19,已出餐,28.7
34725,288,2025-01-16 17:18:27,已出餐,41.3
34726,944,2025-01-16 17:22:19,已出餐,9.8
34727,555,2025-01-16 17:22:27,已出餐,43.75
34728,1042,2025-01-16 17:22:37,已出餐,35.0
34729,246,2025-01-16 17:22:52,已出餐,7.0
34730,303,2025-01-16 17:24:20,已出餐,8.75
34731,776,2025-01-16 17:25:42,已出餐,54.25
34732,771,2025-01-16 17:26:08,已出餐,16.8
34733,426,2025-01-16 17:26:13,已出餐,31.5
34734,917,2025-01-16 17:26:17,已出餐,7.7
34735,5,2025-01-16 17:27:34,已出餐,19.6
34736,575,2025-01-16 17:27:59,已出餐,35.35
34737,660,2025-01-16 17:32:10,已出餐,15.75
34738,474,2025-01-16 17:34:05,已出餐,38.5
34739,389,2025-01-16 17:34:09,已出餐,42.0
34740,524,2025-01-16 17:34:11,已出餐,19.25
34741,353,2025-01-16 17:36:14,已出餐,16.8
34742,193,2025-01-16 17:36:27,已出餐,18.2
34743,1005,2025-01-16 17:36:28,已出餐,28.7
34744,45,2025-01-16 17:36:33,已出餐,32.55
34745,508,2025-01-16 17:37:24,已出餐,30.1
34746,207,2025-01-16 17:37:38,已出餐,37.8
34747,609,2025-01-16 17:37:43,已出餐,11.2
34748,223,2025-01-16 17:38:37,已出餐,54.25
34749,386,2025-01-16 17:40:00,已出餐,33.25
34750,163,2025-01-16 17:40:53,已出餐,26.6
34751,758,2025-01-16 17:41:06,已出餐,21.0
34752,1097,2025-01-16 17:41:37,已出餐,29.05
34753,1012,2025-01-16 17:42:29,已出餐,39.2
34754,669,2025-01-16 17:42:31,已出餐,17.5
34755,310,2025-01-16 17:42:34,已出餐,7.0
34756,641,2025-01-16 17:43:29,已出餐,9.8
34757,76,2025-01-16 17:43:40,已出餐,46.9
34758,656,2025-01-16 17:46:01,已出餐,7.7
34759,852,2025-01-16 17:46:06,已出餐,14.0
34760,93,2025-01-16 17:46:59,已出餐,26.6
34761,106,2025-01-16 17:48:31,已出餐,12.25
34762,251,2025-01-16 17:48:51,已出餐,48.3
34763,938,2025-01-16 17:49:15,已出餐,22.75
34764,634,2025-01-16 17:50:00,已出餐,28.0
34765,356,2025-01-16 17:50:11,已出餐,24.5
34766,979,2025-01-16 17:50:45,已出餐,54.6
34767,526,2025-01-16 17:50:52,已出餐,15.75
34768,792,2025-01-16 17:51:11,已出餐,39.9
34769,183,2025-01-16 17:51:55,已出餐,12.25
34770,739,2025-01-16 17:52:27,已出餐,36.05
34771,945,2025-01-16 17:55:57,已出餐,8.4
34772,308,2025-01-16 17:55:59,已出餐,29.05
34773,902,2025-01-16 17:56:35,已出餐,26.6
34774,287,2025-01-16 17:56:36,已出餐,19.6
34775,930,2025-01-16 17:56:53,已出餐,50.75
34776,485,2025-01-16 17:58:16,已出餐,10.5
34777,737,2025-01-16 17:58:36,已出餐,44.8
34778,30,2025-01-16 17:59:24,已出餐,37.1
34779,137,2025-01-16 18:02:28,已出餐,35.0
34780,595,2025-01-16 18:04:30,已出餐,25.55
34781,365,2025-01-16 18:04:38,已出餐,25.55
34782,37,2025-01-16 18:04:46,已出餐,25.9
34783,192,2025-01-16 18:04:57,已出餐,19.25
34784,849,2025-01-16 18:05:09,已出餐,11.2
34785,366,2025-01-16 18:05:13,已出餐,39.2
34786,383,2025-01-16 18:05:31,已出餐,23.45
34787,816,2025-01-16 18:05:34,已出餐,7.0
34788,729,2025-01-16 18:06:15,已出餐,6.3
34789,100,2025-01-16 18:06:29,已出餐,13.3
34790,509,2025-01-16 18:06:42,已出餐,33.6
34791,47,2025-01-16 18:06:55,已出餐,32.55
34792,905,2025-01-16 18:07:53,已出餐,21.0
34793,1084,2025-01-16 18:07:56,已出餐,14.7
34794,503,2025-01-16 18:08:02,已出餐,26.6
34795,364,2025-01-16 18:09:22,已出餐,24.5
34796,312,2025-01-16 18:09:28,已出餐,33.95
34797,465,2025-01-16 18:10:29,已出餐,29.75
34798,290,2025-01-16 18:10:44,已出餐,8.75
34799,55,2025-01-16 18:11:43,已出餐,27.3
34800,504,2025-01-16 18:12:12,已出餐,55.3
34801,156,2025-01-16 18:13:12,已出餐,24.5
34802,368,2025-01-16 18:13:45,已出餐,13.3
34803,269,2025-01-16 18:13:48,已出餐,7.7
34804,241,2025-01-16 18:15:26,已出餐,19.6
34805,398,2025-01-16 18:15:49,已出餐,33.6
34806,166,2025-01-16 18:16:28,已出餐,49.35
34807,735,2025-01-16 18:16:55,已出餐,12.6
34808,975,2025-01-16 18:17:27,已出餐,9.1
34809,472,2025-01-16 18:18:46,已出餐,14.7
34810,533,2025-01-16 18:19:21,已出餐,38.15
34811,148,2025-01-16 18:19:26,已出餐,19.25
34812,240,2025-01-16 18:20:05,已出餐,13.3
34813,757,2025-01-16 18:21:18,已出餐,12.25
34814,866,2025-01-16 18:23:08,已出餐,14.7
34815,957,2025-01-16 18:23:25,已出餐,9.8
34816,1088,2025-01-16 18:23:56,已出餐,14.7
34817,367,2025-01-16 18:24:28,已出餐,43.4
34818,772,2025-01-16 18:25:50,已出餐,11.2
34819,557,2025-01-16 18:26:10,已出餐,41.3
34820,470,2025-01-16 18:26:24,已出餐,14.7
34821,680,2025-01-16 18:28:39,已出餐,46.9
34822,886,2025-01-16 18:28:48,已出餐,32.55
34823,191,2025-01-16 18:29:01,已出餐,39.2
34824,496,2025-01-16 18:29:46,已出餐,44.8
34825,806,2025-01-16 18:29:52,已出餐,6.3
34826,343,2025-01-16 18:30:12,已出餐,14.7
34827,397,2025-01-16 18:30:51,已出餐,16.8
34828,955,2025-01-16 18:30:53,已出餐,22.75
34829,285,2025-01-16 18:32:17,已出餐,10.5
34830,756,2025-01-16 18:32:19,已出餐,23.8
34831,727,2025-01-16 18:33:53,已出餐,14.7
34832,267,2025-01-16 18:34:26,已出餐,19.6
34833,254,2025-01-16 18:34:38,已出餐,14.7
34834,466,2025-01-16 18:34:57,已出餐,28.35
34835,467,2025-01-16 18:35:03,已出餐,30.1
34836,937,2025-01-16 18:36:12,已出餐,42.7
34837,1085,2025-01-16 18:36:37,已出餐,22.4
34838,412,2025-01-16 18:36:49,已出餐,16.8
34839,1006,2025-01-16 18:37:29,已出餐,14.0
34840,491,2025-01-16 18:39:47,已出餐,26.6
34841,540,2025-01-16 18:40:37,已出餐,26.95
34842,123,2025-01-16 18:40:44,已出餐,21.0
34843,95,2025-01-16 18:41:04,已出餐,36.05
34844,107,2025-01-16 18:41:24,已出餐,22.75
34845,250,2025-01-16 18:42:26,已出餐,27.3
34846,926,2025-01-16 18:42:48,已出餐,40.6
34847,580,2025-01-16 18:43:49,已出餐,15.75
34848,123,2025-01-16 18:43:56,已出餐,26.95
34849,1072,2025-01-16 18:45:07,已出餐,44.45
34850,593,2025-01-16 18:47:21,已出餐,28.0
34851,846,2025-01-16 18:47:51,已出餐,7.0
34852,252,2025-01-16 18:48:20,已出餐,8.75
34853,921,2025-01-16 18:49:03,已出餐,37.1
34854,547,2025-01-16 18:49:07,已出餐,12.6
34855,1074,2025-01-16 18:49:09,已出餐,54.25
34856,427,2025-01-16 18:49:36,已出餐,32.55
34857,13,2025-01-16 18:49:37,已出餐,25.55
34858,985,2025-01-16 18:49:53,已出餐,20.65
34859,485,2025-01-16 18:50:31,已出餐,7.0
34860,569,2025-01-16 18:51:33,已出餐,28.0
34861,288,2025-01-16 18:51:51,已出餐,42.7
34862,834,2025-01-16 18:52:15,已出餐,21.0
34863,4,2025-01-16 18:53:10,已出餐,55.3
34864,817,2025-01-16 18:53:50,已出餐,18.55
34865,772,2025-01-16 18:54:06,已出餐,14.7
34866,308,2025-01-16 18:54:12,已出餐,8.75
34867,326,2025-01-16 18:54:28,已出餐,33.25
34868,704,2025-01-16 18:55:04,已出餐,48.65
34869,342,2025-01-16 18:55:44,已出餐,35.7
34870,698,2025-01-16 18:57:23,已出餐,47.6
34871,263,2025-01-16 18:57:28,已出餐,41.65
34872,320,2025-01-16 18:59:14,已出餐,26.6
34873,811,2025-01-16 19:00:06,已出餐,19.95
34874,892,2025-01-16 19:00:15,已出餐,36.75
34875,929,2025-01-16 19:04:23,已出餐,19.25
34876,870,2025-01-16 19:04:23,已出餐,37.8
34877,460,2025-01-16 19:04:36,已出餐,11.2
34878,791,2025-01-16 19:05:33,已出餐,32.55
34879,374,2025-01-16 19:06:05,已出餐,23.1
34880,598,2025-01-16 19:06:40,已出餐,32.55
34881,765,2025-01-16 19:06:55,已出餐,29.4
34882,932,2025-01-16 19:07:57,已出餐,43.4
34883,164,2025-01-16 19:08:09,已出餐,20.3
34884,224,2025-01-16 19:08:35,已出餐,30.8
34885,628,2025-01-16 19:09:12,已出餐,27.3
34886,266,2025-01-16 19:09:30,已出餐,20.3
34887,548,2025-01-16 19:09:36,已出餐,47.6
34888,839,2025-01-16 19:10:18,已出餐,31.5
34889,352,2025-01-16 19:10:27,已出餐,11.2
34890,341,2025-01-16 19:11:52,已出餐,40.25
34891,649,2025-01-16 19:12:04,已出餐,36.4
34892,20,2025-01-16 19:12:25,已出餐,26.25
34893,353,2025-01-16 19:12:33,已出餐,15.75
34894,607,2025-01-16 19:12:55,已出餐,30.8
34895,873,2025-01-16 19:12:55,已出餐,36.4
34896,346,2025-01-16 19:13:52,已出餐,46.9
34897,211,2025-01-16 19:14:40,已出餐,41.3
34898,14,2025-01-16 19:15:11,已出餐,29.75
34899,536,2025-01-16 19:15:12,已出餐,22.75
34900,438,2025-01-16 19:15:47,已出餐,17.5
34901,580,2025-01-16 19:16:49,已出餐,9.8
34902,489,2025-01-16 19:19:41,已出餐,12.25
34903,701,2025-01-16 19:19:45,已出餐,9.8
34904,940,2025-01-16 19:21:31,已出餐,6.3
34905,398,2025-01-16 19:22:30,已出餐,44.1
34906,266,2025-01-16 19:23:57,已出餐,13.3
34907,137,2025-01-16 19:23:59,已出餐,15.75
34908,985,2025-01-16 19:24:01,已出餐,12.6
34909,114,2025-01-16 19:24:13,已出餐,47.25
34910,915,2025-01-16 19:24:14,已出餐,48.3
34911,930,2025-01-16 19:24:58,已出餐,11.2
34912,808,2025-01-16 19:25:08,已出餐,37.8
34913,146,2025-01-16 19:25:33,已出餐,24.5
34914,509,2025-01-16 19:25:44,已出餐,36.75
34915,1005,2025-01-16 19:26:24,已出餐,25.55
34916,196,2025-01-16 19:27:26,已出餐,27.3
34917,164,2025-01-16 19:28:35,已出餐,30.1
34918,232,2025-01-16 19:28:36,已出餐,40.25
34919,668,2025-01-16 19:28:55,已出餐,15.75
34920,442,2025-01-16 19:29:49,已出餐,27.3
34921,208,2025-01-16 19:29:59,已出餐,33.95
34922,811,2025-01-16 19:31:18,已出餐,45.15
34923,131,2025-01-16 19:31:20,已出餐,25.2
34924,423,2025-01-16 19:32:25,已出餐,45.85
34925,619,2025-01-16 19:32:29,已出餐,13.3
34926,726,2025-01-16 19:33:16,已出餐,31.5
34927,672,2025-01-16 19:33:25,已出餐,19.6
34928,83,2025-01-16 19:33:32,已出餐,9.1
34929,598,2025-01-16 19:33:57,已出餐,26.95
34930,542,2025-01-16 19:34:02,已出餐,13.3
34931,914,2025-01-16 19:34:29,已出餐,25.2
34932,745,2025-01-16 19:35:44,已出餐,44.45
34933,984,2025-01-16 19:35:50,已出餐,40.25
34934,481,2025-01-16 19:37:01,已出餐,36.75
34935,556,2025-01-16 19:37:53,已出餐,35.0
34936,233,2025-01-16 19:38:02,已出餐,24.85
34937,599,2025-01-16 19:38:07,已出餐,7.0
34938,95,2025-01-16 19:39:16,已出餐,35.0
34939,876,2025-01-16 19:39:31,已出餐,41.65
34940,794,2025-01-16 19:40:49,已出餐,14.7
34941,244,2025-01-16 19:42:20,已出餐,36.05
34942,1037,2025-01-16 19:42:25,已出餐,9.8
34943,50,2025-01-16 19:43:03,已出餐,7.7
34944,441,2025-01-16 19:43:22,已出餐,41.65
34945,956,2025-01-16 19:45:13,已出餐,33.6
34946,153,2025-01-16 19:47:54,已出餐,9.8
34947,100,2025-01-16 19:47:55,已出餐,15.75
34948,38,2025-01-16 19:49:04,已出餐,8.75
34949,989,2025-01-16 19:49:27,已出餐,34.65
34950,432,2025-01-16 19:53:49,已出餐,12.25
34951,292,2025-01-16 19:55:07,已出餐,28.35
34952,164,2025-01-16 19:55:07,已出餐,8.75
34953,1044,2025-01-16 19:55:51,已出餐,12.25
34954,329,2025-01-16 19:55:55,已出餐,35.0
34955,709,2025-01-16 19:58:29,已出餐,30.8
34956,360,2025-01-16 19:59:26,已出餐,32.2
34957,770,2025-01-16 19:59:43,已出餐,56.0
34958,572,2025-01-16 20:00:26,已出餐,12.6
34959,550,2025-01-16 20:00:37,已出餐,14.7
34960,1034,2025-01-16 20:00:42,已出餐,9.1
34961,218,2025-01-16 20:01:11,已出餐,23.45
34962,189,2025-01-16 20:02:43,已出餐,39.2
34963,291,2025-01-16 20:02:48,已出餐,46.55
34964,888,2025-01-16 20:02:57,已出餐,30.8
34965,266,2025-01-16 20:03:09,已出餐,25.55
34966,865,2025-01-16 20:03:19,已出餐,21.0
34967,228,2025-01-16 20:03:21,已出餐,26.6
34968,742,2025-01-16 20:04:01,已出餐,33.25
34969,828,2025-01-16 20:04:12,已出餐,28.0
34970,812,2025-01-16 20:04:15,已出餐,42.0
34971,475,2025-01-16 20:04:16,已出餐,15.4
34972,1039,2025-01-16 20:04:19,已出餐,14.0
34973,469,2025-01-16 20:04:20,已出餐,43.05
34974,326,2025-01-16 20:04:22,已出餐,9.1
34975,223,2025-01-16 20:04:40,已出餐,19.25
34976,136,2025-01-16 20:05:18,已出餐,38.5
34977,12,2025-01-16 20:05:21,已出餐,44.1
34978,752,2025-01-16 20:05:44,已出餐,52.5
34979,421,2025-01-16 20:05:44,已出餐,36.4
34980,948,2025-01-16 20:05:51,已出餐,11.2
34981,179,2025-01-16 20:06:07,已出餐,8.75
34982,251,2025-01-16 20:06:11,已出餐,15.75
34983,716,2025-01-16 20:06:53,已出餐,12.25
34984,625,2025-01-16 20:07:21,已出餐,14.0
34985,978,2025-01-16 20:08:04,已出餐,37.8
34986,812,2025-01-16 20:08:10,已出餐,21.0
